species,num_genomes,rep_number,centroid_90,centroid_99
783244,69,7,2701,15045
783244,69,8,3010,16391
783244,699,0,6616,55305
783244,699,1,6616,55296
783244,699,2,6614,55284
783244,699,3,6611,55265
783244,699,4,6619,55336
783244,699,5,6615,55315
783244,699,6,6618,55337
783244,699,7,6609,55206
783244,699,8,6615,55318
783244,699,9,6618,55337
783244,69,9,2943,15787
783244,6,9,1592,3470
783244,7,0,1657,4518
783244,7,1,1591,4263
783244,7,2,1544,3591
783244,7,3,1546,3749
783244,7,4,1527,3467
783244,7,5,1658,4181
783244,7,6,1513,4003
783244,77,0,3089,17235
783244,77,1,3049,16775
783244,77,2,3075,16135
783244,77,3,3052,16879
783244,77,4,3013,16614
783244,77,5,3138,16275
783244,77,6,3209,17404
783244,77,7,3012,16390
783244,77,8,3034,16821
783244,77,9,3408,16625
783244,7,7,1504,3986
783244,7,8,1619,3739
783244,7,9,1548,3858
783244,8,0,1627,4533
783244,8,1,1566,3935
783244,8,2,1648,4436
783244,8,3,1567,3686
783244,8,4,1690,4615
783244,85,0,3102,17857
783244,85,1,3504,17397
783244,85,2,3196,17023
783244,85,3,3234,17981
783244,85,4,3170,16839
783244,85,5,3114,17315
783244,85,6,3094,16683
783244,85,7,3130,17416
783244,85,8,3054,17847
783244,85,9,3100,17444
783244,8,5,1541,4270
783244,8,6,1580,4382
783244,8,7,1646,3883
783244,8,8,1583,4088
783244,8,9,1558,3622
783244,9,0,1616,4240
783244,9,1,1676,4762
783244,9,2,1625,4195
783244,9,3,1724,4875
783244,9,4,1565,4563
783244,95,0,3745,18870
783244,95,1,3255,19360
783244,95,2,3334,18853
783244,95,3,3158,18399
783244,95,4,3395,20270
783244,95,5,3340,19047
783244,95,6,3610,18908
783244,95,7,3365,18743
783244,95,8,3228,17694
783244,95,9,3175,17519
783244,9,5,1608,4691
783244,9,6,1659,4027
783244,9,7,1599,4488
783244,9,8,1589,3848
783244,9,9,1677,3946
829633,10,0,1633,2629
829633,10,1,1684,2556
829633,10,2,1877,2799
829633,10,3,1757,2676
829633,10,4,1927,2950
829633,105,0,2838,6902
829633,105,1,2860,6884
829633,105,2,2761,6898
829633,105,3,2859,6632
829633,105,4,2880,6839
829633,105,5,2700,6378
829633,105,6,2820,6854
829633,105,7,2915,6977
829633,105,8,2687,6501
829633,105,9,2977,7391
829633,10,5,1818,2753
829633,10,6,1805,2509
829633,10,7,1632,2320
829633,10,8,1798,2631
829633,10,9,1800,2876
829633,11,0,1732,2649
829633,11,1,1899,2880
829633,11,2,1767,2740
829633,11,3,1943,2990
829633,11,4,1834,2824
829633,11,5,1819,2552
829633,116,0,2911,7341
829633,116,1,2836,7167
829633,116,2,2762,7287
829633,116,3,2903,7351
829633,116,4,2953,7374
829633,116,5,2852,7278
829633,116,6,2884,7045
829633,116,7,2915,7395
829633,116,8,2910,7094
829633,116,9,2918,7263
829633,11,6,1646,2391
829633,11,7,1864,2788
829633,11,8,1818,2952
829633,11,9,1994,2883
829633,129,0,2991,7604
829633,129,1,3096,7866
829633,129,2,2899,7350
829633,129,3,2956,7611
829633,129,4,3066,7802
829633,129,5,2858,6935
829633,129,6,2958,7217
829633,129,7,2957,7757
829633,129,8,2934,7580
829633,129,9,2965,7668
829633,13,0,1796,2873
829633,13,1,1995,3144
829633,13,2,1873,2960
829633,13,3,1852,2699
829633,13,4,1670,2517
829633,13,5,1904,2945
829633,13,6,1860,3129
829633,13,7,2074,3298
829633,13,8,1801,2958
829633,13,9,1925,3108
829633,14,0,1996,3140
829633,14,1,1931,3076
829633,14,2,1864,2739
829633,14,3,1699,2591
829633,144,0,3153,8127
829633,144,1,3098,7791
829633,144,2,3058,8166
829633,144,3,3036,7800
829633,144,4,3128,8270
829633,144,5,3024,7720
829633,144,6,3167,8253
829633,144,7,2969,8033
829633,144,8,3066,8240
829633,144,9,3065,7893
829633,14,4,1969,3086
829633,14,5,1866,3178
829633,14,6,2086,3349
829633,14,7,1852,3092
829633,14,8,1935,3167
829633,14,9,1883,3005
829633,159,0,3048,8235
829633,159,1,3188,8363
829633,159,2,3096,7981
829633,159,3,3153,8456
829633,159,4,3165,8500
829633,159,5,3140,8599
829633,159,6,3103,8411
829633,159,7,3103,8343
829633,159,8,3167,8186
829633,159,9,3134,8331
829633,16,0,1877,2864
829633,16,1,1771,2737
829633,16,2,2003,3266
829633,16,3,1887,3289
829633,16,4,2121,3584
829633,16,5,1903,3269
829633,16,6,1985,3287
829633,16,7,1898,3078
829633,16,8,1999,3160
829633,16,9,1870,2972
829633,17,0,1781,2762
829633,17,1,2014,3331
829633,17,2,1897,3331
829633,17,3,2168,3744
829633,17,4,1955,3395
829633,17,5,2003,3360
829633,17,6,1914,3198
829633,177,0,3186,8727
829633,177,1,3088,8555
829633,177,2,3230,8759
829633,177,3,3169,8927
829633,177,4,3157,8796
829633,177,5,3162,8942
829633,177,6,3097,8369
829633,177,7,3128,8664
829633,177,8,3069,8357
829633,177,9,3144,8334
829633,17,7,2009,3202
829633,17,8,1875,3000
829633,17,9,1983,3326
829633,19,0,1939,3475
829633,19,1,2191,3826
829633,19,2,1992,3512
829633,19,3,2014,3426
829633,19,4,1949,3340
829633,19,5,2030,3306
829633,19,6,1978,3171
829633,197,0,3259,9149
829633,197,1,3296,9470
829633,197,2,3278,9124
829633,197,3,3289,9259
829633,197,4,3325,9370
829633,197,5,3354,9520
829633,197,6,3280,9253
829633,197,7,3200,8977
829633,197,8,3315,9396
829633,197,9,3191,8701
829633,19,7,2071,3516
829633,19,8,2140,3776
829633,19,9,1950,3347
829633,2,0,1422,1560
829633,219,0,3284,9575
829633,219,1,3319,9584
829633,219,2,3284,9570
829633,219,3,3439,10053
829633,219,4,3488,10065
829633,219,5,3350,9419
829633,219,6,3293,9680
829633,219,7,3325,9299
829633,219,8,3390,9796
829633,219,9,3305,9608
829633,2,1,1401,1532
829633,22,0,2059,3549
829633,22,1,2015,3588
829633,22,2,2075,3468
829633,22,3,2045,3418
829633,22,4,2101,3690
829633,22,5,2192,3960
829633,22,6,1974,3508
829633,22,7,1996,3353
829633,22,8,2055,3572
829633,22,9,2086,3546
829633,2,2,1433,1657
829633,2,3,1487,1654
829633,24,0,2100,3578
829633,24,1,2057,3492
829633,24,2,2114,3857
829633,243,0,3512,9975
829633,243,1,3340,10408
829633,243,2,3545,10659
829633,243,3,3448,10133
829633,243,4,3290,9903
829633,243,5,3419,10392
829633,243,6,3364,9919
829633,243,7,3357,9739
829633,243,8,3502,10469
829633,243,9,3431,10044
829633,24,3,2235,4131
829633,24,4,2046,3688
829633,24,5,2034,3456
829633,24,6,2077,3670
829633,24,7,2123,3675
829633,24,8,1891,3653
829633,24,9,2059,3618
829633,2,4,1450,1621
829633,2,5,1371,1477
829633,2,6,1483,1699
829633,270,0,3586,11085
829633,270,1,3401,10215
829633,270,2,3610,10528
829633,270,3,3433,10371
829633,270,4,3497,10462
829633,270,5,3587,10763
829633,270,6,3512,10631
829633,270,7,3520,10347
829633,270,8,3480,10460
829633,270,9,3557,10909
829633,27,0,2274,4235
829633,27,1,2119,3858
829633,27,2,2076,3569
829633,27,3,2129,3808
829633,27,4,2159,3888
829633,27,5,1952,3810
829633,27,6,2103,3788
829633,27,7,1994,3706
829633,27,8,2042,4095
829633,27,9,2103,3873
829633,2,7,1428,1553
829633,2,8,1393,1508
829633,2,9,1458,1643
829633,300,0,3581,11264
829633,300,1,3606,11277
829633,300,2,3603,11263
829633,300,3,3730,11256
829633,300,4,3559,10652
829633,300,5,3657,11212
829633,300,6,3683,11366
829633,300,7,3577,11299
829633,300,8,3601,10930
829633,300,9,3606,11093
829633,30,0,2146,3934
829633,30,1,2178,3987
829633,30,2,2013,3989
829633,30,3,2130,3928
829633,30,4,2025,3843
829633,30,5,2156,4356
829633,30,6,2157,4050
829633,30,7,2358,4422
829633,30,8,2233,4138
829633,30,9,2162,4203
829633,3,0,1489,1722
829633,3,1,1489,1832
829633,3,2,1519,1782
829633,33,0,2180,4123
829633,33,1,2061,4029
829633,33,2,2262,4551
829633,333,0,3644,11740
829633,333,1,3655,11915
829633,333,2,3698,11612
829633,333,3,3724,11733
829633,333,4,3646,11731
829633,333,5,3648,11429
829633,333,6,3557,11483
829633,333,7,3649,11640
829633,333,8,3614,11585
829633,333,9,3717,11647
829633,33,3,2205,4223
829633,33,4,2391,4546
829633,33,5,2254,4205
829633,33,6,2229,4405
829633,33,7,2279,4182
829633,33,8,2156,4091
829633,33,9,2321,4363
829633,3,3,1481,1779
829633,3,4,1472,1707
829633,3,5,1538,1856
829633,36,0,2227,4363
829633,36,1,2463,4779
829633,36,2,2274,4304
829633,36,3,2295,4587
829633,36,4,2359,4441
829633,36,5,2238,4284
829633,36,6,2344,4494
829633,36,7,2242,4289
829633,36,8,2169,3984
829633,36,9,2431,4736
829633,3,6,1487,1781
829633,370,0,3762,12314
829633,370,1,3830,12418
829633,370,2,3764,12352
829633,370,3,3766,12504
829633,370,4,3806,12163
829633,370,5,3827,12115
829633,370,6,3727,12181
829633,370,7,3751,12088
829633,370,8,3858,12689
829633,370,9,3787,12311
829633,3,7,1433,1688
829633,3,8,1482,1758
829633,3,9,1624,1967
829633,4,0,1550,1979
829633,41,0,2363,4639
829633,41,1,2404,4704
829633,412,0,3868,12706
829633,412,1,3964,13246
829633,412,2,3923,13072
829633,412,3,3915,12914
829633,412,4,3766,12823
829633,412,5,3912,13092
829633,412,6,3911,13267
829633,412,7,3824,12922
829633,412,8,3861,13179
829633,412,9,3822,12744
829633,41,2,2266,4483
829633,41,3,2229,4248
829633,41,4,2487,4980
829633,41,5,2320,4807
829633,41,6,2337,4672
829633,41,7,2139,4492
829633,41,8,2317,4817
829633,41,9,2324,4636
829633,4,1,1546,1908
829633,4,2,1562,1963
829633,4,3,1513,1846
829633,4,4,1568,1990
829633,45,0,2515,5108
829633,45,1,2354,4935
829633,45,2,2384,4904
829633,45,3,2190,4662
829633,45,4,2344,5000
829633,45,5,2381,4760
829633,45,6,2355,4662
829633,457,0,3937,13697
829633,457,1,4044,13501
829633,457,2,3847,13413
829633,457,3,3948,13317
829633,457,4,4007,13451
829633,457,5,3910,13424
829633,457,6,3891,13745
829633,457,7,3938,13871
829633,457,8,3959,13402
829633,457,9,4027,13517
829633,45,7,2406,4874
829633,45,8,2233,4302
829633,45,9,2454,4657
829633,4,5,1536,1950
829633,4,6,1474,1864
829633,4,7,1518,1888
829633,4,8,1651,2071
829633,4,9,1628,2120
829633,50,0,2446,4997
829633,50,1,2398,4904
829633,50,2,2456,5070
829633,50,3,2318,4565
829633,50,4,2498,4888
829633,50,5,2332,4872
829633,50,6,2590,5356
829633,50,7,2533,4867
829633,508,0,3996,14092
829633,508,1,4083,14248
829633,508,2,3994,14257
829633,508,3,4060,14352
829633,508,4,4047,14305
829633,508,5,4029,14238
829633,508,6,4113,14512
829633,508,7,4043,14368
829633,508,8,4107,14268
829633,508,9,4123,14830
829633,50,8,2470,5180
829633,50,9,2357,4959
829633,5,0,1571,2084
829633,5,1,1633,2147
829633,5,2,1593,2110
829633,5,3,1594,2124
829633,5,4,1578,2077
829633,5,5,1491,1945
829633,56,0,2637,5595
829633,56,1,2588,5296
829633,56,2,2533,5457
829633,56,3,2411,5212
829633,56,4,2430,5217
829633,565,0,4174,15035
829633,565,1,4158,15065
829633,565,2,4118,14977
829633,565,3,4126,15124
829633,565,4,4200,14955
829633,565,5,4205,15018
829633,565,6,4172,14995
829633,565,7,4183,14951
829633,565,8,4151,14983
829633,565,9,4230,15161
829633,56,5,2495,4949
829633,56,6,2660,5511
829633,56,7,2451,5205
829633,56,8,2437,5114
829633,56,9,2522,5282
829633,5,6,1548,1992
829633,5,7,1682,2187
829633,5,8,1650,2246
829633,5,9,1678,2255
829633,6,0,1642,2222
829633,6,1,1652,2221
829633,62,0,2701,5726
829633,62,1,2527,5443
829633,62,2,2475,5333
829633,62,3,2555,5478
829633,62,4,2498,5286
829633,62,5,2564,5584
829633,62,6,2538,5448
829633,627,0,4333,15924
829633,627,1,4279,15889
829633,627,2,4297,15717
829633,627,3,4315,16027
829633,627,4,4289,15793
829633,627,5,4310,15658
829633,627,6,4316,15890
829633,627,7,4270,15879
829633,627,8,4305,16019
829633,627,9,4298,15934
829633,62,7,2536,5711
829633,62,8,2447,5321
829633,62,9,2436,5574
829633,6,2,1647,2218
829633,6,3,1598,2170
829633,6,4,1542,2086
829633,6,5,1572,2095
829633,6,6,1715,2328
829633,6,7,1663,2333
829633,6,8,1699,2359
829633,69,0,2564,5924
829633,69,1,2481,5665
829633,69,2,2487,5784
829633,69,3,2617,5611
829633,69,4,2633,5656
829633,69,5,2588,5913
829633,696,0,4405,16637
829633,696,1,4401,16616
829633,696,2,4404,16646
829633,696,3,4405,16626
829633,696,4,4405,16650
829633,696,5,4404,16647
829633,696,6,4405,16651
829633,696,7,4400,16645
829633,696,8,4405,16645
829633,696,9,4403,16646
829633,69,6,2501,5544
829633,69,7,2711,5995
829633,69,8,2588,5956
829633,69,9,2557,5592
829633,6,9,1722,2326
829633,7,0,1673,2341
829633,7,1,1658,2301
829633,7,2,1622,2257
829633,7,3,1556,2169
829633,7,4,1609,2298
829633,7,5,1733,2450
829633,76,0,2740,6159
829633,76,1,2652,6283
829633,76,2,2596,5832
829633,76,3,2657,5665
829633,76,4,2626,5929
829633,76,5,2749,6023
829633,76,6,2608,5946
829633,76,7,2581,5745
829633,76,8,2712,6067
829633,76,9,2633,5750
829633,7,6,1667,2388
829633,7,7,1728,2464
829633,7,8,1749,2448
829633,7,9,1687,2190
829633,8,0,1684,2411
829633,8,1,1660,2444
829633,8,2,1576,2400
829633,8,3,1635,2411
829633,8,4,1754,2550
829633,85,0,2708,6069
829633,85,1,2755,6584
829633,85,2,2727,6221
829633,85,3,2661,5976
829633,85,4,2794,6668
829633,85,5,2726,6349
829633,85,6,2725,6259
829633,85,7,2755,6273
829633,85,8,2726,6440
829633,85,9,2745,6290
829633,8,5,1708,2496
829633,8,6,1824,2639
829633,8,7,1785,2592
829633,8,8,1706,2277
829633,8,9,1605,2216
829633,9,0,1676,2509
829633,9,1,1614,2567
829633,9,2,1653,2483
829633,9,3,1852,2696
829633,94,0,2818,6529
829633,94,1,2782,6627
829633,94,2,2770,6487
829633,94,3,2906,7001
829633,94,4,2884,6852
829633,94,5,2906,7066
829633,94,6,2769,6608
829633,94,7,2719,6288
829633,94,8,2826,6465
829633,94,9,2860,6482
829633,9,4,1712,2549
829633,9,5,1896,2778
829633,9,6,1803,2671
829633,9,7,1744,2380
829633,9,8,1624,2302
829633,9,9,1764,2550
976363,10,0,1436,2822
976363,10,1,1354,2167
976363,10,2,1311,2193
976363,10,3,1347,2348
976363,10,4,1281,2424
976363,10,5,1234,2080
976363,10,6,1308,2160
976363,10,7,1354,2548
976363,10,8,1242,2076
976363,10,9,1291,2139
976363,11,0,1392,2299
976363,11,1,1325,2297
976363,11,2,1379,2465
976363,11,3,1312,2516
976363,11,4,1280,2210
976363,11,5,1344,2280
976363,11,6,1376,2635
976363,11,7,1248,2168
976363,11,8,1304,2188
976363,11,9,1366,2574
976363,13,0,1434,2651
976363,13,1,1434,3120
976363,13,2,1307,2310
976363,13,3,1438,2534
976363,13,4,1414,2810
976363,13,5,1304,2352
976363,13,6,1368,2342
976363,13,7,1383,2690
976363,13,8,1447,3115
976363,13,9,1421,2774
976363,14,0,1440,3158
976363,14,1,1332,2402
976363,14,2,1445,2589
976363,14,3,1444,2847
976363,14,4,1311,2389
976363,14,5,1391,2444
976363,14,6,1472,2938
976363,14,7,1451,3157
976363,14,8,1431,2827
976363,14,9,1511,2964
976363,16,0,1504,2750
976363,16,1,1528,3041
976363,16,2,1362,2568
976363,16,3,1421,2628
976363,16,4,1509,3099
976363,16,5,1500,3344
976363,16,6,1453,2956
976363,16,7,1562,3128
976363,16,8,1394,2689
976363,16,9,1431,2621
976363,17,0,1530,3088
976363,17,1,1408,2644
976363,17,2,1436,2690
976363,17,3,1539,3137
976363,17,4,1536,3466
976363,17,5,1455,2979
976363,17,6,1569,3194
976363,17,7,1435,2740
976363,17,8,1472,2731
976363,17,9,1614,3635
976363,19,0,1539,2896
976363,19,1,1558,3245
976363,19,2,1553,3575
976363,19,3,1485,3144
976363,19,4,1617,3381
976363,19,5,1469,2914
976363,19,6,1493,2864
976363,19,7,1647,3774
976363,19,8,1419,2833
976363,19,9,1425,2750
976363,2,0,975,1182
976363,2,1,982,1115
976363,22,0,1579,3370
976363,22,1,1651,3546
976363,22,2,1676,3649
976363,22,3,1570,3094
976363,22,4,1673,3892
976363,22,5,1556,3565
976363,22,6,1499,3002
976363,22,7,1576,3260
976363,22,8,1579,3080
976363,22,9,1628,3467
976363,2,2,966,1069
976363,2,3,859,957
976363,24,0,1703,3810
976363,24,1,1573,3162
976363,24,2,1703,4039
976363,24,3,1572,3625
976363,24,4,1581,3198
976363,24,5,1647,3388
976363,24,6,1664,3245
976363,24,7,1695,3651
976363,24,8,1722,3744
976363,24,9,1725,3741
976363,2,4,647,789
976363,2,5,900,1092
976363,2,6,923,1155
976363,27,0,1641,3797
976363,27,1,1603,3254
976363,27,2,1719,3618
976363,27,3,1788,3900
976363,27,4,1748,3834
976363,27,5,1779,4174
976363,27,6,1841,4250
976363,27,7,1714,3749
976363,27,8,1669,3386
976363,27,9,1744,4178
976363,2,7,831,957
976363,2,8,794,939
976363,2,9,722,837
976363,30,0,1858,4127
976363,30,1,1766,3934
976363,30,2,1822,4359
976363,30,3,1884,4403
976363,30,4,1824,3948
976363,30,5,1748,3609
976363,30,6,1771,4281
976363,30,7,1655,3441
976363,30,8,1766,3959
976363,30,9,1882,4401
976363,3,0,1030,1352
976363,3,1,994,1242
976363,3,2,986,1268
976363,33,0,1915,4572
976363,33,1,1921,4598
976363,33,2,1784,3715
976363,33,3,1806,4398
976363,33,4,1755,3654
976363,33,5,1847,4110
976363,33,6,1912,4515
976363,33,7,1806,4086
976363,33,8,1819,4410
976363,33,9,1937,4604
976363,3,3,793,1027
976363,3,4,1030,1315
976363,3,5,1102,1542
976363,36,0,1831,4508
976363,36,1,1878,4584
976363,36,2,1990,4780
976363,36,3,1943,4651
976363,36,4,1875,4265
976363,36,5,1861,4554
976363,36,6,1957,4706
976363,36,7,1959,4680
976363,36,8,1914,4638
976363,36,9,1877,4517
976363,3,6,897,1212
976363,3,7,1112,1529
976363,3,8,897,1116
976363,3,9,1007,1282
976363,40,0,1931,4445
976363,40,1,1902,4710
976363,40,2,1992,4875
976363,40,3,2004,4827
976363,40,4,1972,4796
976363,40,5,1981,4795
976363,40,6,1980,4895
976363,40,7,1846,3935
976363,40,8,1888,4304
976363,40,9,1993,4910
976363,4,0,1022,1434
976363,4,1,999,1400
976363,4,2,861,1241
976363,4,3,1067,1400
976363,4,4,1163,1761
976363,45,0,2037,5028
976363,45,1,2075,5135
976363,45,2,1988,4931
976363,45,3,2039,5005
976363,45,4,2062,5091
976363,45,5,2046,5066
976363,45,6,2011,4975
976363,45,7,2047,5067
976363,45,8,1976,4992
976363,45,9,2012,4717
976363,4,5,1002,1471
976363,4,6,1182,1722
976363,4,7,1038,1333
976363,4,8,1026,1392
976363,49,0,2078,5208
976363,49,1,2076,5207
976363,49,2,2045,5168
976363,49,3,2084,5200
976363,49,4,2065,5189
976363,49,5,2054,4903
976363,49,6,2073,5193
976363,49,7,2081,5184
976363,49,8,2061,5156
976363,49,9,2070,5163
976363,4,9,1038,1460
976363,5,0,1004,1516
976363,5,1,972,1461
976363,5,2,1086,1502
976363,5,3,1216,1967
976363,5,4,1241,2059
976363,5,5,1262,2126
976363,5,6,1082,1516
976363,5,7,1063,1530
976363,5,8,1217,1788
976363,5,9,1179,1826
976363,6,0,1253,1869
976363,6,1,1129,1649
976363,6,2,1267,2138
976363,6,3,1297,2233
976363,6,4,1326,2341
976363,6,5,1152,1624
976363,6,6,1123,1709
976363,6,7,1254,1962
976363,6,8,1193,1936
976363,6,9,1127,1650
976363,7,0,1171,1814
976363,7,1,1280,2271
976363,7,2,1328,2377
976363,7,3,1347,2439
976363,7,4,1225,1783
976363,7,5,1140,1818
976363,7,6,1287,2049
976363,7,7,1198,2044
976363,7,8,1176,1823
976363,7,9,1174,1831
976363,8,0,1363,2504
976363,8,1,1360,2489
976363,8,2,1356,2511
976363,8,3,1249,1878
976363,8,4,1202,1901
976363,8,5,1298,2116
976363,8,6,1239,2200
976363,8,7,1194,1921
976363,8,8,1189,1926
976363,8,9,1278,2290
976363,9,0,1423,2653
976363,9,1,1414,2683
976363,9,2,1349,2066
976363,9,3,1202,1992
976363,9,4,1332,2246
976363,9,5,1264,2316
976363,9,6,1203,2001
976363,9,7,1194,1984
976363,9,8,1313,2437
976363,9,9,1237,2010
988598,10,0,2661,3067
988598,10,1,3093,4028
988598,10,2,3063,3722
988598,10,3,2800,3381
988598,104,0,5761,9210
988598,104,1,5444,9325
988598,104,2,5222,8277
988598,104,3,5552,9602
988598,104,4,5136,8364
988598,104,5,5668,9764
988598,104,6,5272,8816
988598,104,7,5136,8287
988598,104,8,5836,9678
988598,104,9,5184,8495
988598,10,4,2901,3509
988598,10,5,3053,3673
988598,10,6,2920,3680
988598,10,7,3177,4196
988598,10,8,3147,3814
988598,10,9,2636,3161
988598,11,0,3174,4196
988598,11,1,3064,3727
988598,11,2,2815,3421
988598,11,3,2927,3571
988598,11,4,3297,3985
988598,11,5,2939,3726
988598,116,0,5222,9211
988598,116,1,6297,10683
988598,116,2,5627,9555
988598,116,3,5615,9219
988598,116,4,5780,10462
988598,116,5,5398,8880
988598,116,6,4872,8405
988598,116,7,5503,9544
988598,116,8,5913,10006
988598,116,9,5032,8235
988598,11,6,3207,4253
988598,11,7,3279,4030
988598,11,8,2637,3165
988598,11,9,3012,3748
988598,128,0,6257,11235
988598,128,1,5417,8908
988598,128,2,5296,9052
988598,128,3,5865,10076
988598,128,4,5633,9498
988598,128,5,6438,11414
988598,128,6,6033,9888
988598,128,7,6126,10964
988598,128,8,6185,10688
988598,128,9,5410,9381
988598,13,0,2945,3690
988598,13,1,3123,3883
988598,13,2,3348,4075
988598,13,3,3080,4083
988598,13,4,3291,4438
988598,13,5,3327,4181
988598,13,6,2667,3242
988598,13,7,3057,3875
988598,13,8,3541,4715
988598,13,9,3409,4426
988598,14,0,3283,4150
988598,14,1,3374,4155
988598,14,2,3082,4089
988598,143,0,5563,9949
988598,143,1,6279,11309
988598,143,2,6341,11306
988598,143,3,6014,10221
988598,143,4,5737,10158
988598,143,5,6459,11730
988598,143,6,5644,10298
988598,143,7,5125,8293
988598,143,8,6261,10799
988598,143,9,5771,10316
988598,14,3,3323,4488
988598,14,4,3376,4267
988598,14,5,2893,3790
988598,14,6,3069,3897
988598,14,7,3561,4811
988598,14,8,3424,4495
988598,14,9,3406,4519
988598,159,0,6127,10672
988598,159,1,6665,12084
988598,159,2,6717,11847
988598,159,3,5842,10540
988598,159,4,6863,12620
988598,159,5,6629,12019
988598,159,6,6369,11445
988598,159,7,6089,11252
988598,159,8,6892,12105
988598,159,9,6622,12077
988598,16,0,3096,4114
988598,16,1,3416,4694
988598,16,2,3429,4382
988598,16,3,3107,4117
988598,16,4,3106,3990
988598,16,5,3616,4904
988598,16,6,3782,5213
988598,16,7,3526,4856
988598,16,8,3241,4383
988598,16,9,3675,5205
988598,17,0,3422,4711
988598,17,1,3699,5026
988598,17,2,3164,4218
988598,17,3,3118,4009
988598,17,4,3663,4980
988598,17,5,3781,5215
988598,176,0,6086,10999
988598,176,1,6698,12721
988598,176,2,7282,12943
988598,176,3,6009,10514
988598,176,4,6947,13602
988598,176,5,6446,12094
988598,176,6,6605,11745
988598,176,7,6601,11550
988598,176,8,6596,12542
988598,176,9,6878,12674
988598,17,6,3608,5164
988598,17,7,3254,4405
988598,17,8,3807,5366
988598,17,9,3749,4893
988598,19,0,3362,4778
988598,19,1,3156,4077
988598,19,2,3767,5323
988598,19,3,3961,5567
988598,19,4,3822,5475
988598,19,5,3637,4884
988598,196,0,7392,12776
988598,196,1,6573,12522
988598,196,2,6060,10928
988598,196,3,6626,13166
988598,196,4,7198,13104
988598,196,5,7160,13604
988598,196,6,6886,13108
988598,196,7,7042,12660
988598,196,8,6583,12047
988598,196,9,7181,13640
988598,19,6,3814,5421
988598,19,7,3874,5192
988598,19,8,3963,5812
988598,19,9,3811,4917
988598,2,0,1330,1414
988598,21,0,3804,5404
988598,21,1,4180,6218
988598,21,2,3951,5967
988598,21,3,3881,5504
988598,21,4,4129,6055
988598,21,5,4108,5472
988598,21,6,4006,5892
988598,21,7,3830,4977
988598,218,0,7314,14095
988598,218,1,7037,12956
988598,218,2,6566,11778
988598,218,3,6755,12682
988598,218,4,6764,12561
988598,218,5,7274,13196
988598,218,6,6626,11854
988598,218,7,6450,11435
988598,218,8,6249,11133
988598,218,9,6923,12602
988598,21,8,3208,4050
988598,21,9,3804,5371
988598,2,1,1487,1513
988598,2,2,1821,1841
988598,2,3,2126,2131
988598,24,0,3998,5715
988598,24,1,4337,6321
988598,242,0,7439,13336
988598,242,1,7252,13657
988598,242,2,6523,12279
988598,242,3,7384,13493
988598,242,4,7292,13254
988598,242,5,7340,14169
988598,242,6,7376,14184
988598,242,7,6631,12586
988598,242,8,6595,12006
988598,242,9,7178,13478
988598,24,2,4163,5680
988598,24,3,4180,6218
988598,24,4,3849,5029
988598,24,5,3222,4100
988598,24,6,3853,5553
988598,24,7,3437,4654
988598,24,8,3815,5098
988598,24,9,3835,5304
988598,2,4,2232,2328
988598,2,5,1446,1522
988598,26,0,4176,5718
988598,26,1,4186,6246
988598,26,2,4100,5375
988598,26,3,3391,4384
988598,26,4,3895,5673
988598,26,5,3436,4658
988598,26,6,3936,5269
988598,26,7,4031,5876
988598,26,8,3335,4553
988598,269,0,7479,13571
988598,269,1,7412,13730
988598,269,2,6999,13012
988598,269,3,7544,13651
988598,269,4,7328,13536
988598,269,5,7217,13282
988598,269,6,7737,14682
988598,269,7,7199,13654
988598,269,8,7212,12906
988598,269,9,7568,14043
988598,26,9,3829,5282
988598,2,6,2188,2306
988598,2,7,2450,2617
988598,2,8,1773,1794
988598,29,0,3744,5030
988598,29,1,3935,5805
988598,29,2,3495,4794
988598,29,3,3969,5364
988598,29,4,4054,5943
988598,29,5,3457,4862
988598,29,6,3995,5480
988598,29,7,3924,5377
988598,298,0,7090,13573
988598,298,1,7392,13981
988598,298,2,7255,13522
988598,298,3,7287,13906
988598,298,4,7726,13752
988598,298,5,7136,13425
988598,298,6,7712,14744
988598,298,7,7723,15056
988598,298,8,7701,14247
988598,298,9,7883,15235
988598,29,8,4166,6159
988598,29,9,4276,5997
988598,2,9,2000,2198
988598,3,0,2309,2358
988598,3,1,1840,1884
988598,3,2,2303,2408
988598,33,0,4083,6028
988598,33,1,3603,5138
988598,332,0,7834,14513
988598,332,1,7864,15416
988598,332,2,8101,16211
988598,332,3,7846,15638
988598,332,4,7774,15049
988598,332,5,7820,15023
988598,332,6,8051,15682
988598,332,7,7833,15738
988598,332,8,8367,15893
988598,332,9,6870,13103
988598,33,2,4456,6178
988598,33,3,4091,5655
988598,33,4,4238,6331
988598,33,5,4584,6516
988598,33,6,3420,4752
988598,33,7,4034,5731
988598,33,8,3688,5277
988598,33,9,4264,6048
988598,3,3,2386,2543
988598,3,4,2086,2207
988598,3,5,2241,2422
988598,36,0,4152,5773
988598,36,1,4266,6446
988598,36,2,4763,6749
988598,36,3,3492,4864
988598,36,4,4152,5903
988598,36,5,3714,5333
988598,36,6,4438,6500
988598,36,7,3832,5303
988598,368,0,8086,15269
988598,368,1,8293,16837
988598,368,2,8152,15988
988598,368,3,7779,15006
988598,368,4,8190,15419
988598,368,5,7810,15435
988598,368,6,8178,15395
988598,368,7,7951,15246
