species,num_genomes,rep_number,centroid_90,centroid_99
988598,9,0,3810,5585
988598,9,1,4356,6354
988598,9,2,4063,6065
988598,93,0,8708,17394
988598,93,1,8590,17651
988598,93,2,8171,16691
988598,93,3,8714,17595
988598,93,4,8314,16724
988598,93,5,8714,17580
988598,93,6,8576,17615
988598,93,7,8264,16747
988598,93,8,8804,17632
988598,93,9,8439,17013
988598,9,3,4235,6422
988598,9,4,3701,5369
988598,9,5,4207,6201
988598,9,6,4250,6504
988598,9,7,4039,6038
988598,9,8,4116,6257
988598,9,9,4308,6205
