species_id	Dysp_0010	Dysp_0037	Dysp_0081	Dysp_0056	Dysp_0032	Dysp_0008	Dysp_0023	Dysp_0004	Dysp_0020	Dysp_0052	Dysp_0007	Dysp_0042	Dysp_0022	Dysp_0043	Dysp_0088	Dysp_0083	Dysp_0079	Dysp_0045	Dysp_0041	Dysp_0067	Dysp_0030	Dysp_0021	Dysp_0015	Dysp_0044	Dysp_0038	Neg_extr_09	Dysp_0047	Neg_extr_02	Neg_extr_17	Neg_seq_01	Neg_extr_08	Neg_extr_01	Dysp_0027	Dysp_0131	Dysp_0077	Dysp_0012	Neg_extr_12	Dysp_0003	Neg_extr_06	Neg_seq_04	Dysp_0069	Dysp_0048	Dysp_0133	Dysp_0049	VMG_0004	Dysp_0026	Dysp_0154	Dysp_0129	Dysp_0055	Neg_extr_14	Neg_extr_07	Dysp_0046	Dysp_0107	Dysp_0014	Dysp_0137	Dysp_0111	Dysp_0120	Dysp_0103	Dysp_0165	Dysp_0160	Neg_seq_07	Neg_extr_05	Dysp_0035	Dysp_0078	Dysp_0143	Dysp_0122	Dysp_0040	Neg_seq_03	Dysp_0113	Dysp_0123	Dysp_0106	Dysp_0116	Dysp_0017	Dysp_0036	Dysp_0169	VMG_0010	Dysp_0157	Dysp_0150	Dysp_0144	Dysp_0102	Dysp_0173	Dysp_0025	Dysp_0152	Dysp_0139	VMG_0001	Dysp_0132	Dysp_0064	Dysp_0091	VMG_0002	Dysp_0092	Dysp_0119	Dysp_0075	Dysp_0002	Dysp_0168	Dysp_0172	Dysp_0153	Dysp_0001	Dysp_0065	Dysp_0118	Dysp_0059	Dysp_0094	Dysp_0115	Dysp_0149	Dysp_0128	Dysp_0089	Dysp_0142	Dysp_0070	Dysp_0096	Dysp_0057	Dysp_0136	Dysp_0005	Dysp_0076	Dysp_0104	Dysp_0095	Dysp_0162	Dysp_0130	Dysp_0006	Dysp_0029	Neg_extr_11	Neg_extr_10	Neg_extr_15	Neg_seq_05	VMG_0014	Neg_seq_02	Dysp_0159	Neg_seq_09	Neg_seq_08	Dysp_0146	Dysp_0125	VMG_0041	Dysp_0161	VMG_0009	VMG_0024	Dysp_0109	VMG_0005	VMG_0030	Neg_seq_06	VMG_0060	VMG_0011	VMG_0052	VMG_0069	Dysp_0112	VMG_0029	VMG_0049	VMG_0038	VMG_0068	Neg_extr_03	VMG_0021	VMG_0054	VMG_0018	Dysp_0101	VMG_0039	VMG_0012	VMG_0020	VMG_0022	VMG_0051	VMG_0047	VMG_0105	VMG_0125	VMG_0015	VMG_0127	VMG_0073	VMG_0091	VMG_0109	VMG_0080	VMG_0045	VMG_0065	VMG_0118	VMG_0055	VMG_0028	VMG_0101	VMG_0056	VMG_0088	VMG_0096	Neg_extr_04	VMG_0126	VMG_0131	VMG_0124	VMG_0114	VMG_0116	VMG_0132	VMG_0107	Dysp_0175	VMG_0095	VMG_0097	VMG_0032	VMG_0013	VMG_0064	VMG_0156	VMG_0123	VMG_0008	Dysp_0072	VMG_0066	VMG_0133	VMG_0031	VMG_0122	VMG_0043	VMG_0086	VMG_0089	VMG_0152	Neg_extr_13	VMG_0044	VMG_0174	VMG_0157	VMG_0084	VMG_0057	VMG_0143	VMG_0067	VMG_0081	VMG_0166	VMG_0099	VMG_0141	VMG_0083	VMG_0070	VMG_0170	Dysp_0084	Dysp_0140	VMG_0082	VMG_0172	VMG_0165	VMG_0138	VMG_0040	Dysp_0090	VMG_0077	VMG_0033	VMG_0071	VMG_0168	Dysp_0073	VMG_0130	VMG_0112	VMG_0046	Dysp_0028	Dysp_0082	VMG_0175	VMG_0146	VMG_0155	VMG_0076	VMG_0117	VMG_0148	Dysp_0060	VMG_0167	VMG_0104	VMG_0103	VMG_0006	VMG_0150	VMG_0035	VMG_0151	VMG_0149	VMG_0153	VMG_0158	VMG_0048	VMG_0102	VMG_0003	VMG_0173	VMG_0128	VMG_0169	VMG_0094	VMG_0159	Dysp_0105	VMG_0139	VMG_0078	Dysp_0177	VMG_0121	VMG_0164	Dysp_0018	VMG_0074	VMG_0017	VMG_0176	Dysp_0141	VMG_0134	Dysp_0034	VMG_0090	Dysp_0100	Dysp_0134	Dysp_0009	VMG_0144	VMG_0171	VMG_0059	VMG_0016	VMG_0087	VMG_0072	VMG_0129	VMG_0120	VMG_0115	VMG_0061	Dysp_0117	VMG_0162	Dysp_0093	VMG_0110	VMG_0085	VMG_0075	VMG_0079	Dysp_0033	Dysp_0163	VMG_0147	VMG_0025	Dysp_0110	VMG_0034	Dysp_0058	VMG_0042	Dysp_0097	Dysp_0108	Dysp_0016	VMG_0026	VMG_0007	VMG_0113	VMG_0100	VMG_0140	VMG_0036	Dysp_0151	VMG_0163	Dysp_0098	VMG_0058	Dysp_0019	Dysp_0164	VMG_0142	VMG_0098	Dysp_0138	VMG_0135	Dysp_0167	VMG_0063	VMG_0019	VMG_0177	Dysp_0158	Dysp_0063	VMG_0062	Dysp_0080	Dysp_0086	Dysp_0145	VMG_0119	Dysp_0074	Dysp_0135	VMG_0037	Dysp_0024	VMG_0161	Dysp_0031	Dysp_0170	Neg_extr_16	VMG_0027	Dysp_0068	Dysp_0174	Dysp_0062	VMG_0145	VMG_0136	Dysp_0171	VMG_0111	VMG_0092	Dysp_0061	VMG_0154	Dysp_0114	Dysp_0066	VMG_0160	VMG_0108	Dysp_0166	VMG_0137	VMG_0050	Dysp_0126	Dysp_0127	Dysp_0071	Dysp_0039	Dysp_0050	Dysp_0013	Dysp_0051	VMG_0106	Dysp_0124	Dysp_0155	Dysp_0147	Dysp_0011	Dysp_0054	Dysp_0099	Dysp_0148	Dysp_0085	VMG_0023	Dysp_0087	Dysp_0121	Dysp_0156	VMG_0093	Dysp_0176	Dysp_0053
100505	84.292	131.456	115.610	0.000	0.000	0.000	4.191	0.000	0.000	45.587	6.823	57.754	0.000	0.747	1.280	0.000	2.636	0.000	0.000	108.900	2.986	7.515	123.620	0.000	0.000	0.000	34.365	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	16.965	0.000	12.272	0.000	0.000	39.244	9.686	24.683	7.755	4.487	0.000	64.890	80.922	8.230	0.000	0.000	5.584	138.395	0.000	0.000	56.251	0.000	104.894	21.060	0.000	0.000	0.000	5.927	75.731	160.088	195.235	41.323	0.000	1.475	0.000	0.000	0.000	0.266	0.000	146.324	14.993	151.146	111.299	218.288	0.000	0.000	0.000	0.000	1.308	0.000	105.509	1.167	227.124	0.000	54.887	0.614	0.000	298.452	0.000	52.664	169.559	216.815	0.000	9.633	0.000	336.322	7.240	0.000	0.000	17.429	0.000	28.216	2.546	0.000	0.000	0.000	37.197	0.000	0.000	18.971	40.880	0.000	0.000	0.000	0.000	0.000	0.000	69.743	0.000	39.176	0.000	0.000	71.032	77.721	0.000	86.318	0.000	0.000	0.000	0.000	0.000	0.000	117.827	0.000	274.544	178.606	4.876	0.000	0.000	0.000	11.997	0.000	0.000	61.692	0.000	158.112	0.952	0.000	0.000	0.000	0.000	0.509	0.737	38.847	27.740	171.899	0.000	0.532	0.000	51.563	40.070	0.000	176.447	46.343	0.000	0.000	106.121	0.000	4.208	0.000	0.000	0.000	0.000	0.000	0.000	0.000	39.235	60.781	0.000	85.025	0.000	19.828	0.000	0.000	285.574	12.397	0.000	0.000	256.511	93.808	0.000	0.000	0.000	13.053	2.206	0.000	0.000	0.000	0.000	0.000	3.544	25.782	0.000	35.364	16.591	0.000	58.073	0.000	0.000	0.000	102.049	86.104	0.000	0.000	0.000	0.000	46.796	0.000	0.000	1.191	127.140	0.000	25.098	0.000	108.373	0.789	0.000	23.752	9.743	22.296	0.000	0.000	0.000	0.000	67.266	0.000	0.000	60.693	0.000	52.164	214.693	0.000	8.243	112.457	0.000	0.000	0.000	6.449	0.000	59.058	81.892	0.000	192.799	0.000	0.000	0.000	86.387	0.000	18.628	1.664	0.000	0.000	0.000	0.000	0.000	59.590	0.000	45.181	326.608	2.126	0.434	107.054	0.000	10.195	0.000	0.000	38.994	283.300	0.358	0.000	13.025	1.788	314.451	0.000	116.933	0.000	2.096	0.000	0.000	57.069	0.000	29.056	176.591	51.718	0.000	0.000	12.629	0.000	0.551	0.000	0.851	397.359	114.292	0.000	16.622	0.000	0.000	15.476	3.836	6.266	0.744	0.000	6.229	5.794	142.706	0.000	1.312	0.000	103.118	0.000	159.028	0.000	1.443	33.712	28.768	10.931	2.138	32.137	0.455	0.725	45.746	85.873	0.000	10.720	343.478	59.929	0.000	22.134	128.606	21.541	0.000	67.426	1.627	75.096	11.428	0.000	37.540	0.000	0.000	74.538	0.000	0.782	1.671	0.396	43.870	0.000	18.450	0.000	121.884	0.000	29.261	0.000	0.214	2.530	0.000	25.133	2.015	12.046	16.673	27.571	33.518	3.979	0.000	0.652
100456	0.000	0.000	0.240	0.000	0.000	0.534	0.000	0.000	0.000	0.000	0.000	0.000	0.000	134.544	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	33.969	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.093	0.000	0.000	0.000	0.000	22.961	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.594	0.000	0.000	0.000	0.265	0.000	4.101	0.000	50.537	0.000	0.000	0.000	0.000	0.000	0.000	85.344	0.000	0.000	0.000	0.000	5.309	32.052	0.000	0.629	0.000	94.126	0.000	9.464	0.000	0.000	7.365	5.159	0.000	0.000	0.000	0.236	0.000	0.000	0.000	0.000	140.785	5.498	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	331.187	1.749	291.283	0.000	0.000	1.973	0.000	2.333	0.000	561.223	0.000	4.809	90.740	653.973	791.945	9.122	476.525	860.831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.627	0.000	0.000	0.000	0.000	0.000	629.588	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.404	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.335	0.000	0.000	0.000	27.404	0.000	0.000	0.000	5.322	102.628	0.000	0.000	0.000	1.258	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.193	0.000	0.000	39.434	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.710	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.424	0.000	0.000	1.971	0.362	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	69.099	0.697	0.000	0.000	0.000	0.000	0.000	0.000	0.000	124.213	0.000	0.000	1.563	0.396	0.000	0.000	0.000	430.800	0.000	12.139	0.000	0.000	2.285	0.000	0.000	0.000	0.000	0.399	0.000	0.000	0.000	0.000	17.258	0.000	22.429	0.000	0.000	50.094	0.000	0.000	0.000	631.369	0.000	0.000	325.013	578.276	483.713	0.000	237.357	3.130	361.562	0.000	26.513	0.000	0.000	0.000	0.000	0.000	0.000	1.618	4.793	0.000	0.000	0.000	0.000	0.000	0.000	216.293	211.887	0.000	0.000	0.000	0.000	0.000	0.000	1.380	0.000	0.000	0.000	0.000	0.000	0.000	0.000	29.590	0.000	464.213	262.542	450.158	313.161	0.000	0.000	40.164	0.000	545.758	418.876	0.000	870.794	450.897	0.000	0.314	0.000	420.677	0.000	44.964	1154.774	232.451	313.620	0.000	0.000	362.322	120.660	0.000	0.000	0.000	0.000	173.337	522.013	680.769	0.267	0.000	801.016	17.184	0.158	2.837	1071.222	27.651	0.000	1474.665	493.886	0.000	66.351	1854.560	412.429	863.461	9.495	2847.135	1437.444	268.746	56.366	3.979	0.000	0.807	960.319	1809.533	998.198	1108.655	1174.889	1982.259	1490.830	1309.292	166.492	589.415	2538.956
100571	0.000	0.000	12.628	0.000	0.000	0.000	0.000	196.903	0.000	0.000	0.000	0.000	12.958	21.747	0.000	0.000	0.000	0.000	0.000	0.934	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.095	0.000	17.178	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.305	235.434	0.000	0.000	0.000	0.000	0.000	0.000	1.934	0.000	0.000	0.000	0.000	0.000	58.268	167.403	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.782	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.492	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.528	0.000	0.000	0.000	2.642	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	25.124	0.000	18.643	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.575	0.000	0.000	0.000	0.000	0.000	0.712	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.774	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	43.874	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.947	0.000	19.839	0.000	0.000	0.000	0.000	0.000	0.000	4.203	0.000	0.000	0.827	0.000	0.000	0.000	11.613	0.000	12.893	0.000	1.731	0.000	0.000	0.000	0.000	0.000	0.000	275.838	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	61.635	0.000	0.000	11.848	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	14.774	0.000	0.000	121.674	19.582	0.000	0.000	0.719	2.850	0.000	33.694	0.000	7.169	100.065	0.000	86.663	0.000	0.000	10.045	48.141	61.309	14.812	1.070	0.000	1.770	0.000	0.000	4.228	0.000	0.000	0.000	3.202	0.000	383.224	4.800	6.499	0.000	0.000	0.966	0.000	0.581	59.454	11.942	0.000	0.190	0.000	0.000	48.131	50.458	0.716	441.100	31.691	0.000	101.211	267.038	4.146	73.927	3.420	9.047	29.299	628.349	207.569	0.000	28.531	1.084	66.085	236.421	1.158	0.237	44.836
103895	0.000	0.000	0.000	0.000	7.641	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.513	21.889	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	23.919	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.460	21.467	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	25.735	0.000	0.000	0.000	0.000	0.000	0.000	2.947	0.000	0.687	0.000	0.000	0.000	0.000	1.508	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.201	0.000	0.000	0.000	0.000	18.818	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.676	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.299	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.226	0.000	0.000	0.000	12.991	0.000	0.000	115.041	0.000	0.000	20.750	0.000	0.956	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.738	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	35.876	0.000	0.000	0.000	0.000	0.000	1.058	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.434	0.000	0.000	34.693	0.000	0.000	0.000	0.000	0.000	10.712	0.000	0.000	0.000	0.000	0.000	0.000	21.841	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.335	0.238	0.000	0.000	0.000	0.000	0.000	7.578	0.000	0.000	0.000	0.000	8.949	0.000	1.176	0.160	210.853	0.000	0.000	0.000	0.000	0.000	0.000	10.475	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	65.344	166.278	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.266	0.000	37.504	0.000	0.000	0.000	0.000	0.000	0.000	10.984	170.852	0.000	7.382	3.267	41.266	0.000	2.365	0.000	14.012	0.000	17.130	0.000	4.439	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32.140	0.000	0.000	0.688	29.707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.947	0.000	0.000	247.398	126.866	0.382	0.000	0.000	92.902	0.000	99.669	48.073	380.854	40.258	0.000	45.303	418.290	0.000	118.160	533.734	263.832	402.210	88.874	222.795	120.201	0.000	219.191	226.752	0.000	0.000	0.000	253.229	258.776	123.310	655.743	22.667	0.000	42.734	46.272	0.000	11.584	159.249	172.582	296.251	140.179	230.257	0.000	361.634	401.509	513.822	10.341	102.857	0.000	287.841	498.537	381.406	292.901	355.406	89.408	214.477	106.022	358.807	183.488	221.336	280.830	216.613	503.284	276.388	237.905	342.473
100250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.428	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.122	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.405	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
122148	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100323	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22.244	0.000	0.000	0.000	0.000	0.000	29.693	0.000	60.983	0.000	0.000	0.000	0.000	0.000	45.859	0.000	0.000	171.732	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.095	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.297	0.000	0.000	0.000	10.153	0.000	2.630	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.283	0.000	0.000	0.000	0.000	0.000	0.868	0.000	0.000	0.000	42.263	0.000	0.000	2.409	0.000	1.324	2.906	107.745	0.000	0.000	39.203	0.000	0.000	0.583	0.000	0.000	0.000	0.000	0.000	33.480	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.338	22.966	0.000	0.000	36.595	8.764	0.000	81.362	0.000	36.286	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.495	0.000	100.427	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	109.247	0.000	0.000	0.289	0.000	0.000	0.000	0.000	0.000	0.000	161.876	0.000	0.000	0.000	0.000	0.000	0.000	0.000	106.812	0.000	0.000	0.000	0.000	0.000	115.412	0.000	25.274	0.000	0.000	1.384	0.000	11.285	33.246	0.000	0.000	0.000	0.000	0.000	152.842	0.000	0.000	0.000	0.000	0.000	17.735	7.255	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.778	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.781	0.000	0.000	2.066	0.000	45.114	0.000	129.901	0.000	26.918	0.000	0.000	0.000	15.734	0.658	0.000	0.000	0.000	0.000	0.000	4.859	0.000	0.328	0.000	0.000	0.000	2.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	372.227	0.000	0.000	0.000	0.000	0.000	0.000	601.949	0.000	1.356	216.968	8.694	0.000	0.000	1.498	0.000	0.000	0.000	58.951	145.956	0.000	116.718	0.340	102.151	80.626	30.382	0.000	135.210	0.000	2.646	0.000	42.199	0.000	0.000	0.000	0.000	0.000	0.400	0.000	0.000	0.000	524.600	0.000	0.000	1.980	37.317	0.000	12.992	0.660	178.503	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.329	0.000	258.901	0.000	141.664	0.000	3.081	0.202	0.715	0.000	18.522	0.000	30.003	0.000	769.931	2.893	277.059	2.467	697.146	0.000	421.892	157.727	17.507	233.208	132.060	1114.933	59.067	0.000	0.000	49.551	0.000	0.000	0.000	1359.887	687.718	223.411	919.636	495.936	0.000	48.923	160.896	0.000	83.546	142.472	32.229	1257.797	557.048	185.895	0.000	34.158	180.378	1781.760	1.529	131.795	0.000	1128.989	97.728	300.006	669.758	282.791	29.177	13.718	47.619	37.553	52.537	61.210	642.515	301.816	127.386	24.782	2167.308	350.024
