species_id	Dysp_0056	Dysp_0030	Dysp_0052	Dysp_0015	Dysp_0037	Dysp_0045	Dysp_0088	Dysp_0047	Dysp_0083	Dysp_0032	Dysp_0079	Dysp_0004	Dysp_0008	Dysp_0029	Dysp_0041	Dysp_0020	Dysp_0042	Dysp_0007	Dysp_0046	Dysp_0027	Dysp_0022	Dysp_0044	Dysp_0038	Dysp_0081	Dysp_0021	Dysp_0043	Dysp_0048	Dysp_0010	Dysp_0065	Dysp_0069	Dysp_0128	Dysp_0131	Dysp_0113	Dysp_0026	Dysp_0143	Dysp_0118	Dysp_0144	Dysp_0119	Dysp_0132	Dysp_0002	Dysp_0106	Dysp_0104	Dysp_0142	Dysp_0133	Dysp_0115	Dysp_0107	Dysp_0067	Dysp_0120	Dysp_0123	Dysp_0078	Dysp_0057	Dysp_0122	Dysp_0111	Dysp_0001	Dysp_0102	Dysp_0023	Dysp_0129	Dysp_0139	Dysp_0035	Dysp_0096	Dysp_0076	Dysp_0014	Dysp_0075	Dysp_0077	Dysp_0137	Dysp_0116	Dysp_0059	Dysp_0152	Dysp_0103	Dysp_0012	Dysp_0162	Dysp_0003	Dysp_0095	Neg_extr_12	Dysp_0025	Dysp_0005	Dysp_0094	Dysp_0136	Neg_extr_01	Dysp_0064	Neg_extr_17	Dysp_0154	Dysp_0006	Dysp_0169	Dysp_0089	Dysp_0149	Dysp_0173	Dysp_0055	Dysp_0160	Dysp_0125	Dysp_0017	Dysp_0165	Neg_seq_01	Dysp_0150	Dysp_0091	Dysp_0168	Dysp_0153	Neg_extr_09	Dysp_0040	Neg_seq_03	VMG_0004	Neg_extr_15	VMG_0002	Neg_extr_14	VMG_0001	Neg_extr_11	Dysp_0036	Neg_extr_08	Neg_seq_04	Neg_extr_05	Dysp_0157	Neg_extr_06	Neg_seq_02	VMG_0010	Dysp_0161	Neg_seq_06	Neg_seq_07	Dysp_0172	Dysp_0049	Dysp_0159	Dysp_0130	Neg_seq_05	VMG_0014	Dysp_0109	Neg_seq_09	Neg_extr_03	Dysp_0070	Dysp_0101	Neg_extr_10	VMG_0018	VMG_0021	Neg_extr_07	VMG_0012	Dysp_0112	Neg_seq_08	VMG_0005	Dysp_0146	VMG_0029	VMG_0024	VMG_0060	VMG_0051	VMG_0049	VMG_0020	VMG_0039	VMG_0009	VMG_0030	VMG_0011	VMG_0041	VMG_0065	VMG_0038	Neg_extr_02	VMG_0054	VMG_0015	VMG_0022	VMG_0080	VMG_0064	VMG_0088	VMG_0055	VMG_0056	Dysp_0092	VMG_0118	VMG_0068	VMG_0052	VMG_0028	VMG_0073	VMG_0091	VMG_0124	VMG_0109	Dysp_0175	VMG_0045	VMG_0116	VMG_0031	VMG_0107	VMG_0101	Dysp_0072	VMG_0097	VMG_0047	VMG_0125	VMG_0069	VMG_0105	VMG_0156	VMG_0158	VMG_0077	VMG_0040	VMG_0172	VMG_0066	VMG_0131	VMG_0044	VMG_0121	VMG_0089	VMG_0082	VMG_0154	VMG_0096	VMG_0114	VMG_0112	VMG_0095	VMG_0013	VMG_0127	VMG_0123	VMG_0133	VMG_0132	Neg_extr_13	VMG_0122	VMG_0126	VMG_0032	VMG_0130	Neg_extr_04	VMG_0008	Neg_extr_16	VMG_0076	VMG_0144	VMG_0149	VMG_0167	VMG_0175	VMG_0033	VMG_0035	VMG_0081	VMG_0157	VMG_0102	VMG_0046	VMG_0155	VMG_0083	VMG_0070	VMG_0138	VMG_0146	VMG_0006	VMG_0165	VMG_0043	VMG_0152	VMG_0151	VMG_0094	VMG_0134	VMG_0141	VMG_0159	VMG_0104	VMG_0148	VMG_0171	VMG_0166	VMG_0059	VMG_0086	VMG_0153	VMG_0067	VMG_0173	VMG_0143	VMG_0169	VMG_0057	VMG_0078	VMG_0103	VMG_0164	VMG_0174	VMG_0084	VMG_0117	VMG_0170	Dysp_0028	VMG_0129	VMG_0003	VMG_0120	Dysp_0084	Dysp_0018	VMG_0115	Dysp_0163	VMG_0061	VMG_0048	VMG_0017	Dysp_0140	Dysp_0009	VMG_0176	VMG_0139	VMG_0072	VMG_0128	VMG_0026	VMG_0168	VMG_0074	Dysp_0033	VMG_0113	VMG_0079	Dysp_0082	VMG_0016	VMG_0087	VMG_0034	Dysp_0134	Dysp_0090	Dysp_0073	VMG_0099	VMG_0085	VMG_0090	Dysp_0034	VMG_0150	Dysp_0058	VMG_0163	Dysp_0060	VMG_0075	VMG_0147	Dysp_0141	Dysp_0177	VMG_0042	VMG_0140	Dysp_0117	Dysp_0100	VMG_0027	VMG_0036	VMG_0142	Dysp_0097	Dysp_0061	VMG_0071	Dysp_0093	Dysp_0105	Dysp_0016	VMG_0025	VMG_0111	Dysp_0019	VMG_0007	Dysp_0108	Dysp_0151	VMG_0100	Dysp_0170	Dysp_0114	Dysp_0158	Dysp_0171	VMG_0058	Dysp_0164	Dysp_0110	Dysp_0031	Dysp_0080	Dysp_0167	Dysp_0063	VMG_0161	VMG_0110	VMG_0092	VMG_0062	VMG_0160	Dysp_0062	VMG_0162	VMG_0177	VMG_0037	Dysp_0124	VMG_0145	Dysp_0074	Dysp_0068	Dysp_0126	Dysp_0174	Dysp_0066	Dysp_0155	VMG_0136	VMG_0023	VMG_0108	Dysp_0011	Dysp_0148	Dysp_0086	Dysp_0098	Dysp_0138	VMG_0098	VMG_0063	Dysp_0147	VMG_0050	VMG_0135	VMG_0119	VMG_0137	Dysp_0024	Dysp_0145	Dysp_0135	VMG_0019	Dysp_0121	Dysp_0156	Dysp_0051	VMG_0093	Dysp_0127	Dysp_0054	Dysp_0053	VMG_0106	Dysp_0039	Dysp_0087	Dysp_0071	Dysp_0085	Dysp_0013	Dysp_0050	Dysp_0166	Dysp_0176	Dysp_0099
100460	1.000	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.001	0.352	0.000	0.143	0.990	0.000	0.290	0.208	0.000	0.446	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.092	0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.016	0.000	0.000	0.000	0.001	0.000	0.014	0.000	0.000	0.001	0.716	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.046	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.996	0.000	0.000	0.000	0.000	0.004	0.007	0.000	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.184	0.000	0.000	0.000	0.164	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.669	0.000	0.000	0.000	0.000	0.986	0.000	0.000	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.116	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.020	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.046	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.487	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.091	0.000	0.088	0.000	0.000	0.000	0.000	0.032	0.074	0.003	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.013	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.201	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
105507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.024	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.135	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.023	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.202	0.000	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.209	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.020	0.000	0.006	0.000	0.045	0.000	0.008	0.000	0.021	0.000	0.005	0.053	0.000	0.000	0.000	0.000	0.330	0.022	0.000	0.007	0.000	0.000	0.012	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.016	0.000	0.000
100505	0.000	0.690	0.469	0.912	1.000	0.000	0.009	0.941	0.000	0.014	0.017	0.000	0.000	0.000	0.000	0.000	0.999	0.240	0.946	0.000	0.000	0.000	0.000	0.886	0.098	0.003	0.874	0.998	0.000	0.992	0.000	0.000	0.026	0.000	0.994	0.036	0.903	0.004	0.375	0.999	0.000	0.000	0.000	0.582	0.017	0.845	0.963	0.000	0.000	0.403	0.000	0.977	0.888	0.652	0.000	0.026	0.814	0.007	0.066	0.006	0.052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.998	0.963	0.036	0.284	0.000	0.000	0.000	0.000	0.979	0.000	0.000	0.006	0.000	0.965	0.000	0.996	0.047	0.000	0.000	0.804	0.000	0.999	0.002	0.649	0.321	0.832	0.997	0.000	0.625	0.000	0.976	0.000	0.853	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.996	0.000	0.000	0.425	1.000	0.094	0.000	0.999	0.975	0.987	0.060	0.000	1.000	0.000	0.000	0.000	0.170	0.989	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.977	0.000	0.000	0.999	0.001	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.999	0.689	0.000	0.530	0.000	0.001	0.233	0.384	0.883	0.814	0.022	0.821	0.000	0.000	0.005	0.001	0.000	0.269	0.387	0.000	0.981	1.000	0.000	0.000	0.905	0.001	0.994	0.999	0.159	0.000	0.000	0.000	0.998	0.000	0.000	0.000	0.003	0.000	0.403	0.002	0.981	0.015	0.000	0.997	0.000	0.505	0.920	0.730	0.857	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.373	0.000	0.000	0.001	0.041	0.000	0.116	0.015	0.795	0.865	0.000	0.000	0.020	0.000	0.000	0.018	0.000	0.688	0.000	0.000	0.000	0.412	0.000	0.000	0.000	0.928	0.575	0.000	0.000	0.106	0.654	0.000	0.000	0.763	0.000	0.000	0.473	0.415	0.386	0.000	0.633	0.035	0.000	0.000	0.000	0.000	0.000	0.306	0.023	0.969	1.000	0.004	0.001	0.000	0.000	0.000	0.000	0.936	0.003	0.000	0.000	0.000	0.211	0.002	0.000	0.000	0.000	0.002	0.010	0.420	0.020	0.000	0.598	0.587	0.000	0.924	0.000	0.641	0.000	0.089	0.322	0.198	0.000	0.649	0.000	0.094	0.000	0.457	0.000	0.987	0.044	0.058	0.013	0.000	0.001	0.000	0.004	0.998	0.639	0.000	0.000	0.000	0.000	0.004	0.000	0.028	0.023	1.000	0.089	0.018	0.103	0.025	0.018	0.008	0.185	0.037	0.000	0.128	0.000	0.001	0.004	0.059	0.108	0.024	0.000	0.006	0.000	0.014	0.000	0.011	0.005	0.230	0.001	0.031	0.000	0.015	0.043	0.004	0.000	0.000	0.009	0.001	0.000	0.005	0.000	0.000	0.000	0.000	0.008	0.047	0.047	0.000	0.023	0.002	0.001	0.009	0.010	0.000	0.002	0.000	0.001	0.000	0.034	0.012	0.004	0.000	0.001	0.005	0.000	0.000	0.000	0.000
106927	0.000	0.083	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.270	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.016	0.384	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.066	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.032	0.000	0.000	0.000	0.000	0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.173	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
100170	0.000	0.055	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
101267	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
101169	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
