species_id	Dysp_0047	Dysp_0032	Dysp_0030	Dysp_0023	Dysp_0042	Dysp_0004	Dysp_0079	Dysp_0046	Dysp_0022	Dysp_0056	Dysp_0007	Dysp_0069	Dysp_0027	Dysp_0048	Dysp_0088	Dysp_0044	Dysp_0041	Dysp_0038	Dysp_0043	Dysp_0083	Dysp_0015	Dysp_0008	Dysp_0045	Dysp_0010	Dysp_0081	Dysp_0067	Dysp_0065	Dysp_0052	Dysp_0037	Dysp_0029	Dysp_0021	Dysp_0020	Dysp_0104	Dysp_0118	Dysp_0096	Dysp_0014	Dysp_0035	Dysp_0142	Dysp_0075	Dysp_0001	Dysp_0139	Dysp_0144	Dysp_0116	Dysp_0143	Dysp_0077	Dysp_0057	Dysp_0107	Dysp_0128	Dysp_0132	Dysp_0078	Dysp_0103	Dysp_0129	Dysp_0005	Dysp_0154	Dysp_0115	Dysp_0168	Dysp_0133	Dysp_0059	Dysp_0095	Dysp_0162	Dysp_0122	Dysp_0025	Dysp_0094	Dysp_0172	Neg_extr_01	Dysp_0160	Neg_extr_17	Dysp_0149	Neg_seq_01	Dysp_0055	Dysp_0169	Dysp_0173	Dysp_0089	Dysp_0091	Dysp_0125	Neg_extr_09	Neg_seq_03	Dysp_0153	Dysp_0165	Neg_extr_06	Neg_seq_04	VMG_0002	VMG_0004	Neg_extr_15	Neg_extr_11	Dysp_0049	Dysp_0036	Dysp_0070	Neg_extr_08	Neg_extr_10	Neg_seq_06	Neg_extr_05	VMG_0010	Neg_seq_07	Dysp_0161	Dysp_0159	Dysp_0137	Dysp_0136	Dysp_0131	Dysp_0076	Dysp_0123	Dysp_0106	Dysp_0111	Dysp_0130	Dysp_0119	VMG_0018	Dysp_0112	VMG_0009	Neg_extr_03	Dysp_0152	Dysp_0003	Dysp_0101	VMG_0021	Dysp_0002	Dysp_0012	Neg_extr_02	Neg_seq_08	Dysp_0157	VMG_0015	Dysp_0120	Dysp_0146	Dysp_0113	VMG_0047	Neg_extr_12	VMG_0030	VMG_0024	VMG_0060	VMG_0038	VMG_0052	VMG_0039	VMG_0011	VMG_0005	VMG_0056	VMG_0054	Dysp_0102	VMG_0088	VMG_0064	VMG_0073	VMG_0118	Dysp_0006	Dysp_0064	VMG_0096	VMG_0091	VMG_0049	VMG_0125	VMG_0105	VMG_0116	Neg_extr_14	VMG_0123	VMG_0131	VMG_0065	Dysp_0072	VMG_0013	VMG_0127	VMG_0068	VMG_0055	VMG_0001	Dysp_0040	VMG_0121	VMG_0158	VMG_0154	VMG_0156	VMG_0114	VMG_0109	VMG_0044	Dysp_0017	Dysp_0109	VMG_0066	VMG_0014	VMG_0089	VMG_0040	VMG_0082	VMG_0143	VMG_0033	Neg_seq_09	VMG_0012	VMG_0020	VMG_0028	VMG_0029	VMG_0022	VMG_0095	VMG_0080	Dysp_0175	VMG_0132	VMG_0069	VMG_0133	VMG_0077	Neg_seq_02	Neg_extr_07	Dysp_0026	VMG_0051	VMG_0041	VMG_0045	Neg_seq_05	VMG_0097	VMG_0172	VMG_0031	Neg_extr_04	VMG_0107	Neg_extr_16	VMG_0174	VMG_0081	Neg_extr_13	VMG_0126	VMG_0057	VMG_0124	VMG_0166	VMG_0086	VMG_0152	Dysp_0092	VMG_0122	VMG_0046	VMG_0043	VMG_0170	VMG_0101	VMG_0083	VMG_0070	VMG_0067	Dysp_0090	VMG_0008	VMG_0165	Dysp_0150	VMG_0157	VMG_0146	VMG_0112	VMG_0032	VMG_0168	Dysp_0084	VMG_0175	VMG_0084	VMG_0059	VMG_0141	VMG_0071	VMG_0134	VMG_0076	VMG_0138	Dysp_0073	VMG_0148	VMG_0129	VMG_0169	VMG_0151	VMG_0072	Dysp_0140	VMG_0099	VMG_0103	Dysp_0082	VMG_0048	VMG_0140	VMG_0159	VMG_0117	VMG_0110	Dysp_0117	VMG_0085	VMG_0167	VMG_0074	VMG_0153	VMG_0061	VMG_0078	VMG_0100	Dysp_0060	VMG_0036	VMG_0035	VMG_0025	VMG_0104	Dysp_0163	Dysp_0141	VMG_0102	VMG_0150	Dysp_0028	VMG_0034	VMG_0130	Dysp_0034	VMG_0042	VMG_0155	Dysp_0134	VMG_0006	VMG_0149	VMG_0139	Dysp_0033	VMG_0113	VMG_0120	Dysp_0110	VMG_0115	Dysp_0108	VMG_0147	Dysp_0177	Dysp_0100	Dysp_0151	Dysp_0018	Dysp_0164	VMG_0016	VMG_0003	VMG_0079	VMG_0173	Dysp_0009	VMG_0176	VMG_0058	VMG_0026	VMG_0128	VMG_0094	VMG_0144	VMG_0162	Dysp_0105	Dysp_0093	VMG_0087	Dysp_0080	Dysp_0058	VMG_0007	Dysp_0061	VMG_0111	VMG_0017	VMG_0090	Dysp_0170	VMG_0164	Dysp_0019	Dysp_0158	VMG_0092	VMG_0142	Dysp_0063	VMG_0171	Dysp_0114	VMG_0163	Dysp_0167	VMG_0027	Dysp_0171	Dysp_0097	Dysp_0016	VMG_0075	VMG_0063	Dysp_0135	VMG_0135	VMG_0098	Dysp_0147	VMG_0050	Dysp_0098	VMG_0137	VMG_0062	Dysp_0066	Dysp_0011	Dysp_0031	VMG_0161	Dysp_0068	Dysp_0124	VMG_0119	VMG_0108	VMG_0019	Dysp_0138	VMG_0023	VMG_0177	VMG_0145	Dysp_0086	Dysp_0074	VMG_0160	Dysp_0145	Dysp_0148	Dysp_0166	Dysp_0024	VMG_0037	Dysp_0126	Dysp_0176	Dysp_0062	Dysp_0174	Dysp_0054	Dysp_0071	Dysp_0127	Dysp_0155	Dysp_0051	VMG_0136	Dysp_0087	Dysp_0039	Dysp_0085	Dysp_0013	Dysp_0050	Dysp_0121	VMG_0093	Dysp_0156	Dysp_0099	Dysp_0053	VMG_0106
240891	42.080	0.176	4.315	4.871	65.982	0.000	2.545	6.591	0.000	0.000	8.493	45.600	0.000	10.883	1.251	0.000	0.000	0.000	0.896	0.000	131.437	0.000	0.000	88.320	122.133	111.148	0.000	45.054	131.861	0.000	7.490	0.000	0.000	9.849	2.494	0.000	6.424	0.000	0.000	213.805	1.324	223.621	0.000	169.365	0.000	0.000	142.695	0.040	101.729	76.249	112.225	80.279	0.000	65.057	11.303	0.000	25.930	0.000	0.000	22.694	193.124	0.000	367.240	57.594	0.000	0.000	0.000	0.000	0.040	9.402	150.817	0.000	17.847	236.318	84.390	0.000	0.000	187.718	22.630	0.000	0.000	0.000	5.632	0.000	0.000	13.574	0.000	32.511	0.000	0.000	0.079	0.000	17.897	0.000	88.058	41.153	0.000	0.000	0.000	40.239	0.000	0.000	60.388	46.727	0.630	0.000	4.549	0.000	0.000	0.000	13.220	171.384	0.000	311.831	16.966	0.000	0.000	165.807	27.846	0.000	76.398	1.934	0.509	0.000	0.000	0.000	123.961	0.058	276.890	0.995	0.000	0.177	107.458	65.445	0.000	0.208	0.000	0.000	207.869	0.000	1.285	4.938	0.746	0.000	41.755	0.949	0.000	0.000	280.099	0.000	0.000	0.000	26.253	176.726	12.231	46.859	0.000	43.876	0.000	0.000	86.377	0.000	0.000	0.000	0.168	0.394	0.000	0.000	72.170	13.556	46.902	0.206	27.135	1.086	0.000	0.000	0.000	0.000	0.000	0.000	0.080	59.367	62.228	0.000	174.092	279.666	0.000	0.000	0.000	0.000	0.129	0.000	40.506	0.000	85.936	0.000	107.683	0.000	41.103	0.000	0.000	34.435	0.000	0.000	3.974	0.057	16.876	0.000	3.062	57.540	0.000	0.818	0.000	0.000	0.000	0.000	0.168	0.000	0.000	15.045	0.000	121.441	0.000	26.209	114.902	0.000	0.000	111.902	10.219	0.000	0.000	65.267	140.225	0.000	0.000	0.000	29.061	0.000	40.703	82.507	0.000	0.000	87.535	0.000	59.904	24.472	0.000	123.423	199.986	0.000	0.088	14.112	123.384	0.000	0.000	109.014	0.000	0.000	388.427	69.237	0.107	226.906	0.000	0.059	0.000	0.000	0.000	53.522	0.000	193.576	0.000	59.247	0.000	0.000	325.959	0.000	9.174	0.000	0.060	0.864	283.997	36.327	0.302	13.781	60.129	97.952	48.572	18.825	1.876	6.476	9.912	6.588	2.087	0.000	2.103	0.000	18.173	0.643	63.011	0.000	0.641	1.751	0.000	320.013	0.039	0.000	50.977	0.000	1.675	0.000	0.139	0.000	92.063	18.453	3.972	109.909	69.482	0.636	0.039	114.631	14.030	0.000	156.660	11.290	26.478	0.000	0.000	0.127	0.000	2.159	5.729	0.168	0.000	0.000	0.000	79.102	162.501	0.000	0.450	43.640	0.951	369.106	0.000	31.456	0.000	1.307	6.390	11.008	0.000	24.323	1.257	12.235	38.748	36.047	23.206	0.000	0.573	30.417	0.968	0.000	0.049	65.250	3.028	0.676	1.637	35.662	0.000	122.090	16.684	46.766	1.865	19.881	0.000	26.539	4.438	34.828	0.000	0.636	122.820
571325	2.240	0.000	0.000	0.542	0.000	0.000	0.000	0.000	0.000	0.000	9.463	0.000	0.000	0.000	2.206	0.000	0.000	0.000	0.000	0.000	12.711	0.000	0.000	0.000	0.000	0.000	2.214	15.461	0.000	0.000	0.000	2.606	0.000	20.464	20.780	0.000	4.407	5.685	0.000	0.000	0.000	0.464	0.000	0.000	50.686	0.000	0.000	0.000	0.000	0.000	0.000	17.834	0.000	0.000	0.986	0.000	0.000	0.000	0.000	37.057	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	109.879	0.000	0.000	0.000	0.000	0.869	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.373	0.000	0.000	0.000	0.000	3.085	0.000	0.000	0.000	0.000	2.446	0.000	0.000	0.000	3.631	2.273	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.449	0.040	7.752	0.000	0.000	0.000	0.000	0.000	59.322	0.000	0.000	8.836	0.000	0.000	0.000	0.000	0.000	12.352	0.000	9.374	0.000	0.000	0.342	0.000	0.000	0.000	4.318	0.000	0.000	0.000	1.425	0.000	6.111	0.000	16.028	23.398	84.776	0.000	3.443	0.000	0.000	0.000	0.000	0.000	0.000	0.370	0.000	0.000	0.000	18.847	0.000	5.265	21.968	0.000	0.000	0.000	2.738	0.000	0.000	0.000	1.711	0.000	0.000	0.000	0.000	11.465	0.000	0.000	0.000	0.000	1.362	0.000	0.000	0.000	8.286	0.000	1.460	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.885	0.000	0.000	0.000	0.000	2.547	33.279	0.000	0.000	19.207	0.000	0.000	0.000	33.243	0.000	0.000	0.000	0.000	2.953	5.069	0.000	0.059	0.000	0.000	0.000	0.000	84.704	0.000	6.106	0.000	0.000	0.000	4.342	0.000	0.000	0.000	124.505	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13.505	0.000	0.000	0.000	41.392	0.000	10.527	0.000	0.425	1.835	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.414	0.000	0.000	5.637	0.097	39.248	0.000	0.884	0.000	0.000	0.000	0.000	11.994	60.242	0.000	0.000	0.000	0.000	0.000	0.000	2.369	69.174	0.000	0.000	0.354	0.000	0.000	135.680	0.000	0.000	0.000	0.000	0.000	0.000	1.105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	51.438	0.000	0.000	8.961	0.000	0.000	0.000	24.535	4.203	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
559158	0.310	0.000	0.000	2.983	0.000	0.000	0.000	0.000	0.077	0.000	1.380	0.379	0.000	0.097	0.212	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.731	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.726	1.685	0.000	0.000	0.000	0.000	0.000	0.000	0.595	0.000	0.988	0.000	0.000	0.000	0.000	2.473	0.000	0.000	0.000	2.311	0.571	1.528	0.922	0.000	0.049	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.401	0.000	0.000	0.116	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.613	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.087	0.000	0.801	0.000	0.000	1.822	0.000	0.064	0.707	0.000	0.000	0.000	0.214	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.311	0.115	0.000	0.496	0.000	0.000	0.000	0.000	0.166	0.000	0.223	0.000	0.000	0.000	0.000	3.756	0.000	0.000	0.000	0.511	1.011	0.000	0.000	0.000	0.000	0.325	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.476	2.512	1.591	0.000	0.000	0.000	0.000	0.000	0.000	0.039	0.000	1.426	0.000	0.000	0.000	0.241	0.000	0.115	0.223	0.000	0.000	0.000	0.000	0.000	0.790	0.000	0.732	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.749	0.000	0.000	0.000	0.236	0.000	0.608	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.886	0.000	0.105	0.000	1.418	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.396	0.000	0.000	0.000	0.642	0.000	0.000	0.000	0.000	0.000	0.000	0.328	0.000	0.000	0.000	1.432	0.000	0.000	0.433	1.721	0.000	0.131	0.000	0.127	0.000	0.673	0.000	0.000	0.000	1.982	0.553	0.000	0.000	0.000	0.000	0.000	1.075	0.000	0.000	0.000	1.434	0.000	0.000	0.000	0.000	0.000	1.581	0.000	0.713	0.000	0.000	0.000	0.000	0.000	0.000	97.784	0.000	0.809	0.000	0.000	0.200	0.000	2.224	4.224	0.000	4.617	0.000	0.000	0.000	1.499	1.188	0.056	0.000	1.213	0.000	0.000	0.000	0.000	2.289	2.103	0.000	1.868	0.606	0.000	10.351	0.000	0.545	0.000	0.000	0.000	0.000	4.565	0.000	0.000	0.000	0.000	0.097	1.723	7.341	0.000	0.000	0.000	0.170	0.000	0.000	0.000	0.773	0.863	3.872	0.000	0.000	5.657	2.457	0.000	1.282	0.000	0.000	0.000	0.000	0.000	0.000	5.278	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.107	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
367459	0.050	0.137	0.000	0.000	0.000	0.000	0.000	0.052	0.206	0.000	0.000	0.000	1.497	0.222	0.000	0.000	0.600	2.559	148.651	0.000	0.000	0.446	0.000	0.077	0.328	0.000	0.000	0.000	0.000	0.000	0.000	0.000	670.034	0.052	0.000	0.000	0.000	0.000	0.000	0.000	0.146	0.466	0.731	0.000	0.000	570.949	0.300	0.000	0.035	61.228	0.034	0.000	5.423	0.035	241.197	0.000	0.000	319.850	379.521	0.000	0.000	0.000	1.743	0.000	0.000	0.000	0.000	0.000	0.000	0.075	0.000	0.000	1.138	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	140.094	0.000	0.000	0.000	0.000	62.879	2.569	0.000	0.000	0.000	0.000	0.965	0.000	0.000	0.000	2.973	0.000	0.000	7.052	30.707	0.000	0.000	267.830	0.000	0.000	0.000	0.000	0.000	0.000	1.937	0.146	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.969	0.722	0.816	0.000	0.000	0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.182	0.000	0.000	0.000	0.000	64.003	0.000	1.132	0.000	0.000	0.152	0.000	0.000	0.000	45.996	0.000	0.000	0.060	1.925	7.111	1.163	4.359	0.000	0.000	0.000	0.145	0.000	0.000	0.043	0.000	0.000	0.000	577.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	118.303	0.000	0.000	0.000	1.402	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.310	0.000	0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.905	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.665	0.000	0.000	0.000	0.000	0.051	0.000	0.851	0.000	0.000	0.000	0.043	0.000	0.000	0.000	0.000	0.000	76.434	0.000	0.000	0.000	0.095	0.000	0.000	0.000	0.035	0.000	0.616	1.635	0.000	0.000	0.000	0.000	0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.748	0.000	0.000	0.000	0.253	0.000	26.026	0.000	0.308	0.000	11.532	0.000	0.000	218.619	0.000	0.000	0.000	0.035	0.000	0.000	336.153	0.000	116.525	0.000	46.357	0.137	0.000	0.000	0.000	0.000	0.000	0.000	1.511	268.903	0.000	509.156	3.480	0.000	210.192	7.465	0.000	0.000	0.292	221.992	599.808	19.324	0.000	0.000	0.000	4.115	4.117	24.017	0.000	0.034	0.000	0.000	0.000	1.328	0.000	0.000	37.165	10.246	31.346	37.440	385.542	706.030	0.000	0.465	387.542	0.627	0.000	57.790	0.000	0.294	0.035	0.000	0.000	362.542	232.196	0.000	0.035	0.000	0.000	480.081	409.598	0.216	1108.734	0.052	52.888	0.000	0.000	24.473	3.605	0.000	0.286	7.370	1212.826	39.027	493.046	385.174	107.269	6.027	0.512	1010.358	1613.382	0.000	26.704	7.923	554.866	171.732	0.000	56.211	24.156	1261.361	4.466	1613.607	53.455	1820.858	81.570	691.368	2733.900	2.552	1550.435	181.522	99.384	1711.489	2438.027	23.512
379267	0.000	4.514	0.000	0.000	0.000	0.000	0.000	0.000	0.684	0.000	0.000	0.000	0.569	0.000	0.000	0.000	0.000	13.192	9.302	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.044	0.000	0.000	0.000	0.036	0.000	0.000	6.746	1.331	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.347	0.000	0.000	0.000	0.000	0.000	0.726	0.000	0.000	0.000	0.000	0.000	0.000	0.180	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.399	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.299	0.000	12.805	66.892	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.804	0.000	0.000	0.000	0.000	0.055	0.000	0.000	0.000	0.000	0.000	0.000	0.703	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.396	0.000	0.145	0.000	0.000	0.000	0.000	0.000	0.000	9.432	15.974	0.000	0.000	0.000	0.406	0.000	0.000	0.000	0.000	0.000	39.065	0.000	0.000	0.000	0.055	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.607	0.000	0.000	0.000	0.000	0.000	22.292	0.000	0.036	6.257	0.000	0.000	0.000	0.000	0.000	0.000	11.099	0.000	5.965	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.148	0.000	0.000	0.108	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.108	0.107	0.000	0.000	0.000	4.320	0.118	0.000	0.000	0.000	0.000	0.648	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.100	0.000	0.000	0.000	0.000	1.525	0.000	0.000	0.000	0.000	64.985	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.246	0.000	0.000	0.000	0.000	0.000	0.000	0.000	82.349	0.000	0.000	0.000	0.295	97.284	4.328	0.000	6.130	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.771	0.000	20.013	0.513	0.000	0.161	9.322	0.000	0.000	0.000	1.224	6.305	136.064	0.000	0.000	0.000	0.000	0.100	0.776	0.000	0.000	0.000	14.658	0.000	26.695	0.000	0.000	1.624	121.076	0.000	63.100	0.000	23.261	0.000	20.704	7.558	7.179	0.000	45.855	0.000	11.835	0.000	0.000	0.000	16.869	36.874	0.000	0.000	163.302	0.000	0.000	85.428	178.817	84.001	62.229	99.361	0.000	0.000	161.465	144.012	133.921	170.102	28.228	99.298	20.945	57.457	65.197	175.439	87.530	197.118	177.175	82.993	69.682	165.434	199.188	101.013	148.411	119.142	119.501	215.334	219.959	131.539	87.218	325.432	110.120	5.293	103.386	0.000	44.152	98.771	96.965	247.066	62.563	150.003	221.425
611554	0.000	4.428	0.000	0.000	0.000	42.844	0.000	0.000	0.664	169.559	15.631	0.000	0.000	0.076	0.000	0.000	5.795	0.000	0.000	0.000	0.000	73.052	0.000	0.000	0.000	0.000	0.000	0.222	0.000	0.000	0.000	15.182	0.000	2.152	0.000	0.078	0.000	0.000	0.039	0.000	2.771	0.146	0.000	0.000	0.772	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.124	0.000	0.000	0.000	0.475	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.077	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.528	0.000	0.000	0.000	0.000	0.000	0.039	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.068	0.000	0.000	0.000	0.000	2.640	0.000	0.000	0.337	0.000	0.000	0.000	1.175	0.000	116.386	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.151	0.000	0.000	0.000	0.000	0.036	146.138	0.000	0.771	0.000	0.385	0.000	0.000	0.000	0.000	0.000	0.000	0.000	14.428	46.150	0.000	0.000	0.078	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.105	0.000	0.193	0.000	3.253	0.000	0.000	0.000	0.241	162.546	0.000	0.000	0.000	0.039	39.950	52.482	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.078	0.000	0.000	2.657	0.000	0.264	0.000	0.078	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.847	0.000	0.000	5.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.068	0.000	0.000	0.000	0.000	0.000	0.263	0.000	0.057	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.685	0.000	0.000	0.613	0.000	27.777	0.656	15.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	27.096	0.000	0.000	0.000	0.000	0.370	0.000	0.000	0.000	0.000	0.000	12.078	0.421	7.871	0.000	0.000	0.000	0.000	0.000	14.786	8.053	0.000	0.000	0.000	0.000	0.215	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.925	0.827	0.000	0.000	0.000	0.000	0.953	0.000	0.000	0.000	0.000	0.000	0.048	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.000	0.000	0.000	0.000	0.000	0.000	0.049	0.000	8.370	0.000	0.000	0.176	0.000	0.000	0.000	0.000	0.000	169.206	0.000	0.781	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
619501	0.000	1.996	0.000	0.000	0.000	0.000	0.000	0.000	0.931	0.000	0.000	0.000	0.763	0.000	0.000	0.000	0.036	13.137	13.106	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.036	0.054	0.000	0.000	0.000	0.000	0.225	0.000	0.000	0.000	0.036	0.000	0.000	12.338	1.989	0.000	0.000	0.000	0.000	0.000	0.000	0.037	0.000	0.000	0.000	0.000	0.000	12.474	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.000	0.000	0.045	0.046	0.000	0.098	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.866	0.000	0.000	0.000	0.036	0.000	0.000	0.000	0.000	0.000	0.127	0.000	8.099	48.770	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.992	0.000	0.000	0.000	0.000	0.133	0.000	0.000	0.000	0.000	0.000	0.000	0.427	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.344	0.000	0.190	0.000	0.000	0.000	0.000	0.000	0.000	13.094	19.148	0.000	0.000	0.000	0.575	0.000	0.000	0.000	0.000	0.000	17.496	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.226	0.000	0.000	0.000	0.000	0.000	52.055	0.000	0.000	8.649	0.000	0.000	0.000	0.000	0.000	0.000	23.947	0.000	4.265	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.325	0.000	0.000	0.240	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.045	0.153	0.000	0.000	0.000	3.011	0.259	0.000	0.000	0.000	0.000	0.402	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.019	0.000	0.000	0.000	0.000	127.554	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	16.227	0.000	0.000	0.000	0.000	0.000	0.000	0.000	141.689	0.000	0.000	0.000	0.284	69.344	2.522	0.000	4.440	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.575	0.000	15.481	1.207	0.000	0.091	6.612	0.000	0.000	0.000	1.656	17.843	89.923	0.000	0.000	0.000	0.000	0.153	0.566	0.000	0.000	0.000	20.994	0.000	35.840	0.000	0.000	2.030	126.028	0.000	43.661	0.000	26.273	0.000	19.487	12.036	14.339	0.000	49.448	0.000	12.750	0.000	0.000	0.000	25.653	49.769	0.000	0.000	315.791	0.000	0.000	108.603	118.260	156.279	122.882	102.288	0.000	0.000	191.043	205.193	198.750	133.454	62.839	81.972	33.249	44.321	31.109	173.043	75.115	190.447	181.220	85.512	53.741	162.885	164.781	187.190	84.029	76.161	133.179	217.439	112.974	138.608	156.118	209.733	109.263	4.776	83.127	0.000	43.801	83.607	221.731	182.833	99.372	205.772	257.606
