,PFAM,count,p,enrichment,species,p_BHadj
3,N6_Mtase,10,0.012987012987012988,VMGC,571325,0.06493506493506493
4,Phage_integrase,12,0.14685314685314685,VMGC,571325,0.3671328671328671
1,HTH_3,21,0.6393606393606394,VMGC,571325,0.8811188811188811
2,Methylase_S,12,0.7102897102897103,VMGC,571325,0.8811188811188811
0,ABC_tran,25,0.8811188811188811,VMGC,571325,0.8811188811188811
